fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,wage_geo_level,wage_year,wage_source
06001,CA,Alameda County,1649473.0,254161.0,0.15408618389024858,0.21923898631182598,0.10263459905072711,129367.0,11.0,4.8,4.1,11.5,28812.0,113.36121592219105,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06003,CA,Alpine County,1616.0,341.0,0.2110148514851485,0.12609970674486803,0.11448019801980198,105521.0,11.6,7.5,6.4,13.5,19.0,55.71847507331378,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06005,CA,Amador County,41428.0,11423.0,0.27573138939847447,0.21841897925238554,0.14861929130056967,88044.0,11.8,7.8,7.1,14.4,722.0,63.205812833756454,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06007,CA,Butte County,207929.0,38227.0,0.18384640911080224,0.2686582781803437,0.16163209557108435,67928.0,10.7,6.5,6.8,14.1,5002.0,130.84992282941377,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06009,CA,Calaveras County,46248.0,13517.0,0.2922720982528974,0.2079603462306725,0.2018465663380038,78647.0,13.2,8.7,8.4,15.7,756.0,55.92957017089591,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06011,CA,Colusa County,21984.0,3410.0,0.15511280931586607,0.3712609970674487,0.1198598981077147,75672.0,13.4,6.8,6.4,16.2,306.0,89.73607038123167,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06013,CA,Contra Costa County,1165012.0,199270.0,0.1710454484589,0.22050484267576656,0.11063405355481316,127229.0,11.3,5.5,4.7,12.1,20658.0,103.66838962212074,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06015,CA,Del Norte County,27107.0,5552.0,0.20481794370457815,0.27737752161383283,0.19238573062308628,67058.0,12.5,7.7,8.1,15.9,477.0,85.91498559077809,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06017,CA,El Dorado County,192662.0,45254.0,0.23488804227092006,0.2177266098024484,0.12556186482025516,108845.0,10.8,6.8,6.0,13.3,2374.0,52.45945109824546,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06019,CA,Fresno County,1016725.0,131488.0,0.12932503872728615,0.23374756631783888,0.1314917996508397,74201.0,12.7,6.2,6.0,15.0,23699.0,180.23697980043806,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06021,CA,Glenn County,28494.0,4893.0,0.1717203621815119,0.23155528305742898,0.14202990103179616,67139.0,12.6,7.0,7.1,15.8,488.0,99.73431432658901,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06023,CA,Humboldt County,134541.0,26660.0,0.1981552091927368,0.28394598649662417,0.18734809463286284,61160.0,11.4,7.1,7.6,14.9,3211.0,120.44261065266316,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06025,CA,Imperial County,180202.0,24701.0,0.13707395034461325,0.20877697259220274,0.14264547563290086,57681.0,15.0,6.7,5.7,17.1,5083.0,205.78114246386787,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06027,CA,Inyo County,18739.0,4675.0,0.24947969475425583,0.3118716577540107,0.14445808207481722,73991.0,12.4,7.6,6.9,14.7,329.0,70.37433155080214,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06029,CA,Kern County,915075.0,108560.0,0.11863508455591072,0.22309322033898304,0.12047537087124006,70210.0,13.3,6.2,6.4,16.1,15817.0,145.69823139277818,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06031,CA,Kings County,153298.0,16584.0,0.10818145050816058,0.2212976362759286,0.11366097405054208,70995.0,12.1,5.8,5.9,15.6,3112.0,187.6507477086348,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06033,CA,Lake County,68152.0,16290.0,0.2390245333959385,0.2804788213627993,0.2140362718628947,60621.0,14.1,8.9,9.1,17.1,2219.0,136.21853898096992,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06035,CA,Lassen County,30356.0,5012.0,0.16510739227829754,0.32641660015961693,0.1421794702859402,67403.0,11.5,7.1,7.6,15.6,262.0,52.274541101356746,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06037,CA,Los Angeles County,9808667.0,1487700.0,0.15167198560212106,0.2099623580022854,0.11190990580065568,90112.0,12.6,5.3,4.9,14.1,201448.0,135.4090206358809,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06039,CA,Madera County,160940.0,23148.0,0.14382999875730085,0.20023328149300154,0.13675282714054926,76627.0,13.5,7.0,7.2,16.9,3719.0,160.6618282357007,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06041,CA,Marin County,257969.0,61345.0,0.2377998906845396,0.2904882223490097,0.0987095348665925,149091.0,10.2,6.4,5.3,12.1,2919.0,47.583340125519605,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06043,CA,Mariposa County,17082.0,5073.0,0.2969792764313312,0.2320126158091859,0.17667720407446436,68412.0,13.5,9.1,8.4,15.6,292.0,57.55962941060516,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06045,CA,Mendocino County,90244.0,22154.0,0.2454900048756704,0.3166019680418886,0.1846216923008732,68092.0,13.7,8.5,8.5,16.3,2222.0,100.29791459781529,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06047,CA,Merced County,290201.0,34001.0,0.11716362107642633,0.23199317667127436,0.12387620993725039,65510.0,13.0,6.1,6.1,16.0,5061.0,148.84856327755065,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06049,CA,Modoc County,8600.0,2722.0,0.31651162790697673,0.24504041146216018,0.17825581395348838,59455.0,14.9,10.0,9.9,17.4,186.0,68.3321087435709,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06051,CA,Mono County,13148.0,2297.0,0.17470337693945848,0.18328254244666956,0.0920292059628841,99415.0,10.5,6.3,6.0,13.5,251.0,109.27296473661298,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06053,CA,Monterey County,437613.0,65068.0,0.14868845303955777,0.2115171820249585,0.08951745034996675,97230.0,12.5,6.2,5.7,14.7,7434.0,114.24970799778693,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06055,CA,Napa County,134869.0,28455.0,0.2109825089531323,0.24132841328413285,0.1265969199741972,111471.0,11.4,6.5,5.7,13.4,2829.0,99.42013705851343,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06057,CA,Nevada County,102481.0,30033.0,0.2930592012177867,0.24619585123031332,0.14757857554083195,89882.0,11.5,7.9,7.2,14.0,1570.0,52.27582992042087,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06059,CA,Orange County,3165820.0,514824.0,0.16261947931341644,0.19588053393004212,0.09597197566507255,116289.0,11.5,5.5,4.7,12.5,52310.0,101.60753966404053,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06061,CA,Placer County,419156.0,85822.0,0.20474954432240025,0.2314441518491762,0.11656519291146972,115998.0,9.8,5.9,5.2,12.4,5639.0,65.70576309104892,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06063,CA,Plumas County,19423.0,6114.0,0.31478144467898883,0.2469741576709192,0.24481285074396333,66031.0,13.5,9.3,8.7,15.8,194.0,31.730454694144587,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06065,CA,Riverside County,2478600.0,382888.0,0.15447752763656902,0.20408579010049938,0.12038650851287017,93074.0,12.4,6.0,5.4,14.7,45653.0,119.23330059965316,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06067,CA,Sacramento County,1594006.0,243370.0,0.15267822078461435,0.2556888688005917,0.12965007659946073,92175.0,11.2,5.7,5.6,13.6,31830.0,130.78851132021202,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06069,CA,San Benito County,67290.0,9234.0,0.13722692822113242,0.1859432531947152,0.10505275672462476,114394.0,11.3,5.3,4.7,13.8,980.0,106.1295213341997,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06071,CA,San Bernardino County,2197104.0,276984.0,0.1260677692089223,0.19035395546313144,0.11997565886730897,85478.0,12.1,5.6,5.2,14.4,39901.0,144.05525228894086,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06073,CA,San Diego County,3288774.0,507734.0,0.1543839740888246,0.21617224767299412,0.10732145170206284,106268.0,10.0,5.2,4.7,11.9,53575.0,105.51784989778112,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06075,CA,San Francisco County,830235.0,146510.0,0.17646810842713206,0.2927308716128592,0.1185483628129385,140970.0,10.2,4.9,3.9,10.4,13821.0,94.33485768889494,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06077,CA,San Joaquin County,797334.0,107730.0,0.13511276328364275,0.20834493641511184,0.12486235379401857,92179.0,12.3,5.7,5.5,14.1,13431.0,124.67279309384573,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06079,CA,San Luis Obispo County,281555.0,62338.0,0.2214061195858713,0.24485867368218422,0.13029781037452717,97446.0,10.0,6.4,5.8,13.0,3230.0,51.81430267252719,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06081,CA,San Mateo County,742340.0,132242.0,0.17814209122504512,0.1982879871750276,0.09343831667430019,158855.0,10.6,5.2,4.0,10.9,11845.0,89.57063565281832,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06083,CA,Santa Barbara County,443701.0,73710.0,0.16612538623983267,0.24841948175281509,0.11117622002204187,98161.0,10.8,6.0,5.6,13.8,7821.0,106.1050061050061,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06085,CA,Santa Clara County,1902047.0,282010.0,0.1482665780603739,0.18585511152086806,0.0894199775294722,164281.0,10.5,4.5,3.5,10.1,31137.0,110.41097833410163,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06087,CA,Santa Cruz County,264926.0,50275.0,0.18976997350203453,0.25336648433615117,0.11469617931044895,111093.0,10.2,5.9,5.4,13.0,4548.0,90.46245648930879,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06089,CA,Shasta County,181436.0,39009.0,0.21500143301219163,0.2716039888230921,0.1794076148063229,72636.0,11.7,7.3,7.6,15.0,4173.0,106.97531338921787,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06091,CA,Sierra County,2746.0,963.0,0.3506919155134741,0.3146417445482866,0.15695557174071376,63355.0,15.3,10.3,10.2,17.5,0.0,0.0,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06093,CA,Siskiyou County,43466.0,12101.0,0.27840150922560164,0.2648541442855962,0.17215754842865688,59095.0,13.9,9.2,9.1,16.6,666.0,55.03677382034543,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06095,CA,Solano County,451918.0,78738.0,0.17423072327280612,0.21712514922908888,0.13093083258467245,100401.0,12.1,5.8,5.3,13.2,9594.0,121.84713861159796,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06097,CA,Sonoma County,485040.0,104389.0,0.215217301665842,0.2742338752167374,0.12501443179943922,104674.0,10.7,6.4,5.8,13.1,9993.0,95.7284771383958,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06099,CA,Stanislaus County,553990.0,76271.0,0.13767577032076392,0.2238858806099304,0.12576761313381107,81468.0,11.9,6.1,6.1,15.5,9224.0,120.9371845131177,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06101,CA,Sutter County,98857.0,16216.0,0.16403491912560567,0.20985446472619634,0.14831524323012027,79704.0,12.8,6.8,6.8,15.3,1692.0,104.34139121854959,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06103,CA,Tehama County,65167.0,13085.0,0.20079181180658923,0.2419564386702331,0.17900164193533538,63784.0,13.0,8.1,8.4,16.6,1368.0,104.54719144058082,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06105,CA,Trinity County,15860.0,4795.0,0.30233291298865067,0.2383733055265902,0.1719419924337957,53002.0,15.9,11.0,11.3,18.3,420.0,87.59124087591242,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06107,CA,Tulare County,478693.0,57101.0,0.11928522038132999,0.19456752070891928,0.12402521031224606,71300.0,13.1,6.2,6.1,16.4,8677.0,151.95880982819915,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06109,CA,Tuolumne County,54498.0,15339.0,0.28145987008697565,0.2816350479170741,0.20235604976329408,77404.0,12.1,8.0,7.6,14.8,1117.0,72.82091401003976,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06111,CA,Ventura County,837469.0,145793.0,0.17408763787077491,0.21370024623953138,0.11601623463077439,109797.0,11.4,5.8,5.2,13.2,14609.0,100.20371348418648,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06113,CA,Yolo County,220564.0,29712.0,0.1347092000507789,0.2538368336025848,0.11369035744727155,91752.0,9.3,4.9,4.7,12.2,3865.0,130.08212170166937,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
06115,CA,Yuba County,84507.0,11060.0,0.13087673210503273,0.2628390596745027,0.16132391399529034,76373.0,11.3,6.0,6.5,15.0,1866.0,168.71609403254973,41640,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12001,FL,Alachua County,285492.0,43645.0,0.1528764378686618,0.29533738114331537,0.12007691984363834,61949.0,10.5,5.6,6.0,12.1,4185.0,95.88727231068852,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12003,FL,Baker County,28430.0,4335.0,0.15247977488568415,0.2348327566320646,0.12701371790362292,79836.0,12.3,6.9,8.3,14.9,497.0,114.6482122260669,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12005,FL,Bay County,186393.0,34078.0,0.18282875429871293,0.25482716121838134,0.16934648833378935,73533.0,11.9,7.3,7.9,14.8,1420.0,41.66911203709138,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12007,FL,Bradford County,27885.0,5068.0,0.1817464586695356,0.3005130228887135,0.14064909449524834,63050.0,14.4,8.6,10.5,17.1,174.0,34.333070244672456,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12009,FL,Brevard County,632780.0,155030.0,0.24499826163911628,0.2536218796361994,0.16083156863364834,78476.0,13.1,7.9,7.8,14.1,9300.0,59.98838934399794,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12011,FL,Broward County,1977129.0,354411.0,0.17925537483897105,0.26582132044434287,0.11225165378687986,77633.0,13.5,6.7,6.3,13.8,31777.0,89.66143827364274,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12013,FL,Calhoun County,13492.0,2506.0,0.18573969759857695,0.24142059058260176,0.215609249925882,50517.0,15.2,9.2,11.1,17.8,248.0,98.96249002394254,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12015,FL,Charlotte County,201064.0,81528.0,0.40548283133728563,0.2124055539201256,0.19440576134962,69952.0,15.6,10.7,9.7,15.8,2811.0,34.47895201648513,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12017,FL,Citrus County,162472.0,59271.0,0.3648074745186863,0.24949806819523881,0.2123996750209267,56546.0,15.8,11.1,11.1,17.1,1920.0,32.393582021561976,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12019,FL,Clay County,227584.0,39006.0,0.17139166197975253,0.1882018151053684,0.14192561867266593,87820.0,12.2,6.6,7.0,13.7,2672.0,68.50228170025125,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12021,FL,Collier County,398291.0,134721.0,0.33824766314076893,0.2161875282992258,0.11286471449266994,90045.0,13.7,9.4,8.0,14.4,4325.0,32.10338403070048,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12023,FL,Columbia County,71789.0,14552.0,0.20270514981403837,0.23529411764705882,0.20022566131301453,59205.0,15.1,8.9,10.1,16.7,1298.0,89.19736118746565,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12027,FL,DeSoto County,35386.0,8417.0,0.2378624314700729,0.20054651300938578,0.2024246877296106,54417.0,17.6,10.7,12.1,19.5,360.0,42.77058334323393,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12029,FL,Dixie County,17058.0,4081.0,0.23924258412475086,0.2717471208037246,0.22570055106108572,50110.0,16.1,10.6,12.2,18.5,315.0,77.1869639794168,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12031,FL,Duval County,1023153.0,156682.0,0.15313643218560666,0.273975313054467,0.13422234993202387,71277.0,12.8,6.3,7.0,14.0,13213.0,84.33004429353723,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12033,FL,Escambia County,325923.0,58359.0,0.1790576301764527,0.26890453914563306,0.16464011438284504,67500.0,12.8,7.2,7.8,14.6,4628.0,79.30224986720128,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12035,FL,Flagler County,126528.0,39628.0,0.3131954982296409,0.1971838094276774,0.16318917551846232,77363.0,13.7,9.0,8.6,14.8,1641.0,41.41011406076511,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12037,FL,Franklin County,12553.0,3326.0,0.26495658408348605,0.2318099819603127,0.1785230622162033,64105.0,15.3,9.8,10.8,16.9,77.0,23.150932050511127,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12039,FL,Gadsden County,43710.0,8702.0,0.1990848776023793,0.2527005286141117,0.19695721802791125,48801.0,19.2,9.3,11.0,17.7,985.0,113.19236957021374,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12041,FL,Gilchrist County,19040.0,3851.0,0.20225840336134454,0.22435730978966503,0.1900735294117647,63523.0,12.8,8.3,9.7,16.2,267.0,69.33264087250066,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12043,FL,Glades County,12563.0,3261.0,0.2595717583379766,0.17693958908310334,0.1926291490885935,45870.0,17.7,10.9,11.7,18.8,102.0,31.278748850046,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12045,FL,Gulf County,15131.0,3592.0,0.2373934307051748,0.23385300668151449,0.16714030797700086,61179.0,14.1,8.3,9.1,15.6,107.0,29.788418708240535,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12047,FL,Hamilton County,13616.0,2681.0,0.19690070505287896,0.21260723610593063,0.15555229142185664,50144.0,17.6,9.9,12.1,18.7,374.0,139.50018649757553,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12049,FL,Hardee County,25675.0,4138.0,0.1611684518013632,0.18269695505074915,0.15715676728334957,60489.0,15.6,8.6,9.5,17.3,323.0,78.05703238279361,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12051,FL,Hendry County,42382.0,5853.0,0.13810108064744467,0.1997266359132069,0.11436458874050304,56393.0,16.8,8.0,8.5,18.6,427.0,72.9540406629079,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12053,FL,Hernando County,207018.0,54596.0,0.26372585958708905,0.23794783500622757,0.1922876271628554,66058.0,14.9,8.9,9.1,16.1,3480.0,63.740933401714415,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12055,FL,Highlands County,105702.0,38051.0,0.3599837278386407,0.24648498068381908,0.226457399103139,54897.0,18.3,11.7,11.0,17.5,1397.0,36.713883997792436,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12057,FL,Hillsborough County,1522748.0,229164.0,0.1504937126825975,0.23532492014452533,0.12267821070853484,79540.0,12.5,6.0,6.0,13.1,20599.0,89.8875914192456,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12059,FL,Holmes County,19513.0,4139.0,0.21211500025623942,0.31795119594104854,0.14795264695331317,49343.0,14.5,9.0,10.9,17.1,321.0,77.55496496738343,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12061,FL,Indian River County,166936.0,58171.0,0.34846288397948916,0.24415946089976104,0.17388699861024584,73491.0,14.3,9.7,8.8,14.9,2074.0,35.65350432346014,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12063,FL,Jackson County,48250.0,10078.0,0.20887046632124354,0.29390752133359793,0.15465284974093263,49149.0,15.6,9.1,10.3,17.1,805.0,79.87695971422902,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12065,FL,Jefferson County,15091.0,3694.0,0.24478165794181964,0.23687060097455334,0.19607713206546948,61212.0,16.3,9.3,10.3,17.0,125.0,33.83865728207905,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12067,FL,Lafayette County,8161.0,1748.0,0.2141894375689254,0.31292906178489704,0.1802475186864355,62757.0,14.6,8.8,10.6,17.4,165.0,94.39359267734554,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12069,FL,Lake County,412924.0,109863.0,0.2660610669275702,0.21985563838598982,0.15597059022967907,73161.0,14.5,8.5,8.0,14.9,5189.0,47.23155202388429,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12071,FL,Lee County,817666.0,236549.0,0.28929783065457043,0.2143445966797577,0.13686395178471406,76107.0,14.5,8.9,8.2,14.6,10079.0,42.60850817378218,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12073,FL,Leon County,297542.0,44008.0,0.14790516969032944,0.28388020359934557,0.13078825846435124,66287.0,10.6,5.5,5.9,12.1,3608.0,81.98509361934194,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12075,FL,Levy County,45391.0,11401.0,0.2511731400497896,0.285676695026752,0.21598995395562998,56750.0,16.1,9.9,11.0,17.4,345.0,30.260503464608366,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12077,FL,Liberty County,7687.0,1085.0,0.14114739170027318,0.22027649769585253,0.19487446337973202,58671.0,14.3,8.4,10.0,17.1,61.0,56.22119815668203,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12079,FL,Madison County,18089.0,4143.0,0.22903421969152524,0.2734733285059136,0.17087732876333683,48485.0,16.8,9.4,11.1,17.7,153.0,36.92976104272267,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12081,FL,Manatee County,429792.0,122539.0,0.28511233340778797,0.24451807179755017,0.15334626982354255,78457.0,14.0,8.8,8.3,14.5,5432.0,44.32874431813545,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12083,FL,Marion County,400078.0,114789.0,0.2869165512725019,0.251095488243647,0.16242582696374208,61010.0,14.9,9.7,9.8,16.4,6065.0,52.83607314289697,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12085,FL,Martin County,162176.0,52205.0,0.321903364246251,0.2507805765731252,0.13875049329123915,82943.0,13.6,9.4,8.5,14.7,1510.0,28.92443252562015,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12086,FL,Miami-Dade County,2738356.0,463896.0,0.1694067535411758,0.2157466328659872,0.10227012119680567,71753.0,15.4,6.8,5.3,14.6,45392.0,97.84951799541277,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12087,FL,Monroe County,81860.0,20247.0,0.24733691668702662,0.24230750234602658,0.11192279501588077,87738.0,13.2,7.9,7.2,14.1,559.0,27.609028498049092,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12089,FL,Nassau County,97859.0,23395.0,0.23906845563514853,0.21602906603975208,0.15952543966318888,89804.0,11.6,7.4,7.6,13.8,956.0,40.86343235734132,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12091,FL,Okaloosa County,216599.0,36047.0,0.1664227443339997,0.2257330707132355,0.1438556964713595,81998.0,10.8,6.1,6.6,12.9,2244.0,62.252059810802564,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12093,FL,Okeechobee County,40816.0,8169.0,0.20014210113680908,0.2841229036601787,0.18985201881615052,57984.0,15.6,9.4,10.5,18.2,845.0,103.43983351695434,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12095,FL,Orange County,1471937.0,191739.0,0.13026304794294866,0.2037352859877229,0.1100278068966267,79719.0,11.7,5.6,5.5,12.9,18324.0,95.56741195062038,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12097,FL,Osceola County,427415.0,57262.0,0.13397283670437396,0.1774649855052216,0.13503503620602927,72637.0,13.4,5.9,5.5,14.1,5803.0,101.34120359051379,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12099,FL,Palm Beach County,1533806.0,380989.0,0.24839451664682496,0.26764552257414254,0.12189155603772577,83581.0,13.7,7.9,7.1,13.5,23589.0,61.915173403956544,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12101,FL,Pasco County,611444.0,134207.0,0.21949189132610672,0.2596734894603113,0.16252019808845944,70492.0,12.8,7.7,7.8,14.6,6776.0,50.48916971543958,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12103,FL,Pinellas County,963481.0,254248.0,0.2638848093527532,0.3079198263113181,0.15382866916939722,72646.0,13.1,8.2,8.1,14.2,13238.0,52.06727289890186,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12105,FL,Polk County,790694.0,154193.0,0.1950097003391957,0.236392054114,0.13644469289004343,65978.0,13.6,7.7,8.0,16.0,9886.0,64.11445396353919,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12107,FL,Putnam County,75164.0,17887.0,0.23797296578149113,0.2825515737686588,0.19490713639508275,47934.0,17.5,10.8,13.0,19.3,1075.0,60.09951361323867,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12113,FL,Santa Rosa County,198472.0,33229.0,0.16742412027893103,0.20725871979295193,0.14634306098593253,91922.0,10.9,6.4,6.8,13.5,1755.0,52.815311926329414,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12115,FL,Sarasota County,459547.0,172362.0,0.37506936178454,0.23838781169863427,0.14944282086489521,83416.0,13.0,9.4,8.4,14.3,5730.0,33.243986493542664,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12117,FL,Seminole County,481470.0,80052.0,0.1662658109539535,0.2312247039424374,0.11764388227719276,85761.0,11.0,5.9,5.6,11.9,5423.0,67.7434667466147,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12109,FL,St. Johns County,306934.0,64617.0,0.21052408661145391,0.19643437485491433,0.10996826679351261,109839.0,10.6,6.5,6.0,12.3,2165.0,33.505114753083554,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12111,FL,St. Lucie County,360500.0,88534.0,0.2455866851595007,0.21834549438633746,0.14649653259361997,71457.0,14.5,8.4,8.3,15.3,6949.0,78.48961980707976,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12119,FL,Sumter County,143408.0,82722.0,0.576829744505188,0.20255796523294892,0.17743779984380229,76508.0,16.0,12.1,10.1,15.6,723.0,8.740117501994632,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
12121,FL,Suwannee County,45342.0,9627.0,0.21231970358607913,0.23174405318375402,0.19961624983459045,56658.0,15.0,9.3,10.5,17.3,286.0,29.708112599979223,41520,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
