fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,senior_share_score,living_alone_65_share_score,disability_share_score,diabetes_prev_score,chd_prev_score,copd_prev_score,poor_physical_health_prev_score,healthcare_support_per_1k_seniors_score,median_income_score,healthcare_support_wage_score,care_demand_score,access_constraint_score,care_gap_score,priority_tier,high_gap
17157,IL,Randolph County,30058.0,6393.0,0.212688801650143,0.2837478492100735,0.201809834320314,68131.0,12.9,7.7,8.9,14.8,602.0,94.16549350852496,39650,16.17726203248798,23.55523604755269,19.14722957478909,33.54430379746836,40.00000000000001,43.2,44.53781512605043,26.54781948596173,24.95082581410597,50.0,27.535258722564596,70.41345153848926,42.54262620813822,Monitor,0
29109,MO,Lawrence County,38593.0,6996.0,0.181276397274117,0.2745854774156661,0.1524110590003368,61215.0,13.7,8.4,10.7,17.1,889.0,127.07261292166952,39650,11.82861775575682,22.32233618095962,11.546259280214176,38.607594936708864,47.777777777777786,57.599999999999994,63.86554621848741,35.8252334667429,19.552592962627617,50.0,29.39984861542339,66.93034370450313,42.535521896601296,Monitor,0
36097,NY,Schuyler County,17562.0,4045.0,0.2303268420453251,0.3045735475896168,0.1504953877690468,67663.0,12.4,8.2,9.0,15.1,386.0,95.4264524103832,39650,18.619022379741136,26.357567292123953,11.251495694904838,30.379746835443044,45.55555555555555,44.0,47.05882352941177,26.903318172991053,24.58553186175029,50.0,27.55810241977588,70.32751544632984,42.52739697906976,Monitor,0
48149,TX,Fayette County,25042.0,6734.0,0.2689082341666001,0.2361152361152361,0.1471527833240156,75854.0,13.8,8.0,7.7,14.2,456.0,67.71606771606771,39650,23.96012101160997,17.14573383045756,10.737170452454516,39.240506329113934,43.333333333333336,33.6,39.49579831932773,19.09100536772078,30.978956570607885,50.0,26.27628821613953,72.7062600765712,42.52677836729062,Monitor,0
29025,MO,Caldwell County,8927.0,1808.0,0.2025316455696202,0.2948008849557522,0.1443934132407303,64806.0,13.0,8.1,9.8,16.0,188.0,103.98230088495576,39650,14.7711341179008,25.042545949625595,10.31258725380367,34.17721518987342,44.44444444444444,50.4,54.6218487394958,29.315445082639012,22.35552155858753,50.0,27.876033710061144,69.66984873697228,42.50386896948004,Monitor,0
12105,FL,Polk County,790694.0,154193.0,0.1950097003391957,0.236392054114,0.1364446928900434,65978.0,13.6,7.7,8.0,16.0,9886.0,64.11445396353919,39650,13.729817328373692,17.182982796271727,9.089520753184967,37.9746835443038,40.00000000000001,36.0,54.6218487394958,18.07561227416015,23.2703175247432,50.0,24.68745913055114,75.57731799178896,42.49890973198438,Monitor,0
29135,MO,Moniteau County,15262.0,2550.0,0.1670816406761892,0.3729411764705882,0.1377276896868038,65715.0,11.9,7.1,8.7,15.2,164.0,64.31372549019608,39650,9.863535863258278,35.55719839398382,9.286934969975615,27.215189873417728,33.33333333333333,41.599999999999994,47.89915966386555,18.131792349485725,23.065034812201443,50.0,24.661619005968927,75.60800376412243,42.49285367132265,Monitor,0
48277,TX,Lamar County,50669.0,9900.0,0.1953857388146598,0.3216161616161616,0.1764984507292427,61880.0,14.3,7.8,9.1,15.6,1186.0,119.7979797979798,39650,13.781875029674826,28.650842115630848,15.252576852244376,42.40506329113925,41.111111111111114,44.8,51.26050420168068,33.774316089276724,20.071653813731306,50.0,28.751278305605318,67.90263000677841,42.454251401015895,Monitor,0
29021,MO,Buchanan County,83568.0,14577.0,0.1744327972429638,0.320436303766207,0.1777235305380049,62158.0,13.0,7.6,9.3,15.6,1466.0,100.5693901351444,39650,10.881209153999967,28.4920790116608,15.44107940467748,34.17721518987342,38.88888888888889,46.400000000000006,51.26050420168068,28.353252509416976,20.288644665771642,50.0,27.15499084922891,70.81911772008917,42.43743525403,Monitor,0
39125,OH,Paulding County,18791.0,3625.0,0.1929115001862593,0.3293793103448276,0.1583204725666542,67731.0,14.1,8.1,9.2,15.0,375.0,103.44827586206895,39650,13.439348442984356,29.695460828632275,12.455538441185032,41.139240506329116,44.44444444444444,45.599999999999994,46.21848739495799,29.164888871649662,24.638608760810516,50.0,28.045481157851093,69.06772849234953,42.40326772492554,Monitor,0
39003,OH,Allen County,101348.0,19375.0,0.1911729881201405,0.3270709677419355,0.1586711133914828,64038.0,14.5,7.9,9.1,14.6,2006.0,103.53548387096774,39650,13.198673757409333,29.384847446964674,12.509491408162928,43.67088607594937,42.22222222222223,44.8,42.85714285714286,29.189475186569418,21.756064816260263,50.0,27.56431895356107,69.91896920250875,42.388446540692755,Monitor,0
39151,OH,Stark County,373713.0,76627.0,0.2050423720876715,0.2863873047359286,0.1400513228065387,67934.0,13.7,7.9,8.8,14.6,5969.0,77.89682487895912,39650,15.118711984671606,23.910404385918024,9.644471491968153,38.607594936708864,42.22222222222223,42.400000000000006,42.85714285714286,21.961238330142248,24.797058915357955,50.0,25.903828954056635,72.98220124381439,42.381259255471846,Monitor,0
17135,IL,Montgomery County,27942.0,6007.0,0.2149810321380001,0.3309472282337273,0.1525302412139431,63620.0,12.6,7.6,8.9,14.7,566.0,94.22340602630264,39650,16.49459192779444,29.906441762328207,11.564597800944606,31.645569620253166,38.88888888888889,43.2,43.69747899159664,26.56414660336594,21.429797995566517,50.0,26.665727556560633,71.46077996947878,42.34399590108198,Monitor,0
12009,FL,Brevard County,632780.0,155030.0,0.2449982616391162,0.2536218796361994,0.1608315686336483,78476.0,13.1,7.9,7.8,14.1,9300.0,59.98838934399794,39650,20.65009214709565,19.501449025802785,12.84191981376791,34.810126582278485,42.22222222222223,34.4,38.655462184873954,16.91236218513388,33.02553935495956,50.0,25.66490545233538,73.2905389916885,42.33387719110897,Monitor,0
48097,TX,Cooke County,43046.0,8136.0,0.1890071086744413,0.2572517207472959,0.1475863030246713,73932.0,13.0,7.2,7.9,14.6,291.0,35.7669616519174,39650,12.898835542451872,19.98988485028619,10.803875959735874,34.17721518987342,34.44444444444445,35.2,42.85714285714286,10.083681464595685,29.478753629523247,50.0,23.051847054249144,78.1103491056154,42.32232277222733,Monitor,0
17161,IL,Rock Island County,142757.0,29061.0,0.2035697023613553,0.3398368948074739,0.1511099280595697,67159.0,13.1,7.3,8.1,14.0,2073.0,71.33271394652627,39650,14.914839759540444,31.102646083519247,11.346054769756938,34.810126582278485,35.55555555555556,36.8,37.815126050420176,20.11063652658159,24.19213837459802,50.0,25.161398625189808,74.18150839800073,42.31843704567363,Monitor,0
48349,TX,Navarro County,54711.0,9125.0,0.1667854727568496,0.2347397260273972,0.1637147922721207,63111.0,15.3,7.6,8.6,16.0,798.0,87.45205479452055,39650,9.822535215489639,16.96064352394663,13.28556031065655,48.73417721518988,38.88888888888889,40.8,54.6218487394958,24.65511811023622,21.032501795248056,50.0,25.96133387895317,72.62993450079567,42.29534409659804,Monitor,0
17109,IL,McDonough County,26920.0,5199.0,0.1931277860326894,0.3604539334487401,0.1515973254086181,52795.0,11.4,6.8,7.9,13.5,354.0,68.09001731102136,39650,13.469290442869411,33.87689982051303,11.421050409785959,24.050632911392412,30.000000000000004,35.2,33.61344537815126,19.196431952064852,12.980423990758375,50.0,23.019475494705866,78.04783522913682,42.2794014017567,Monitor,0
39027,OH,Clinton County,42012.0,7803.0,0.18573264781491,0.3230808663334615,0.1595972579263067,70407.0,13.5,8.0,9.3,15.0,724.0,92.7848263488402,39650,12.445528456953873,28.847934559713888,12.651996906570142,37.34177215189874,43.333333333333336,46.400000000000006,46.21848739495799,26.158571777912616,26.727340847357084,50.0,27.29833096752859,70.09458326794095,42.277019272672916,Monitor,0
48057,TX,Calhoun County,19868.0,3815.0,0.1920173142742098,0.2830930537352555,0.1990638212200523,79959.0,14.7,7.3,6.9,14.8,236.0,61.8610747051114,39650,13.315559878370836,23.46712597390979,18.724701609907303,44.936708860759495,35.55555555555556,27.200000000000003,44.53781512605043,17.44032323613546,34.18308408005245,50.0,25.816907141897193,72.65289699610977,42.20950359087159,Monitor,0
48179,TX,Gray County,21045.0,3508.0,0.1666904252791637,0.2594070695553022,0.1247327156094084,59614.0,13.9,7.3,8.2,15.4,216.0,61.57354618015964,39650,9.809377111929377,20.279911201266017,7.287403376302515,39.873417721519,35.55555555555556,37.599999999999994,49.57983193277312,17.359261107184864,18.302944206812576,50.0,23.212692154417514,77.46152312900455,42.19978299552297,Monitor,0
48279,TX,Lamb County,12828.0,2197.0,0.1712659806672903,0.2872098315885298,0.1422669161209853,60760.0,16.6,7.9,7.9,16.8,253.0,115.15703231679562,39650,10.442804038224422,24.021084597286464,9.985383971252975,56.96202531645571,42.22222222222223,35.2,61.34453781512607,32.4659064863137,19.197446064504042,50.0,27.783819028780073,68.88451761317626,42.169063533318734,Monitor,0
26089,MI,Leelanau County,22734.0,7673.0,0.3375120964194598,0.1997914766062817,0.1264185801002903,99422.0,12.2,8.3,7.8,13.0,247.0,32.19079890525219,39650,33.45744536081643,12.257964674431408,7.5468066880823885,29.11392405063291,46.66666666666668,34.4,29.411764705882355,9.075463703359251,49.37478535077586,50.0,25.67165292130349,72.69605935791965,42.13019517411915,Monitor,0
06103,CA,Tehama County,65167.0,13085.0,0.2007918118065892,0.2419564386702331,0.1790016419353353,63784.0,13.0,8.1,8.4,16.6,1368.0,104.54719144058082,39650,14.530276460349356,17.93173313417438,15.63774190696298,34.17721518987342,44.44444444444444,39.2,59.66386554621851,29.474703128673685,21.557806987417653,50.0,27.198429984659732,69.82157118300418,42.11652940408029,Monitor,0
48413,TX,Schleicher County,2381.0,545.0,0.2288954220915581,0.2532110091743119,0.0986980260394792,86694.0,14.8,7.4,6.7,14.7,13.0,23.853211009174316,39650,18.420860656269294,19.446161797886823,3.281455844856658,45.569620253164565,36.66666666666668,25.6,43.69747899159664,6.724870400374266,39.44003871491461,50.0,23.33180719386447,76.96930966531977,42.104933058873826,Monitor,0
48487,TX,Wilbarger County,12616.0,2499.0,0.1980818008877615,0.3405362144857943,0.2231293595434369,54102.0,16.5,8.5,9.9,17.3,529.0,211.68467386954785,39650,14.155110225668091,31.196747388012625,22.427656606952056,56.329113924050645,48.88888888888889,51.2,65.54621848739497,59.679679895955395,14.000593212401261,50.0,34.90024311604278,55.47599809350416,42.10175735815426,Monitor,0
48375,TX,Potter County,115975.0,16611.0,0.1432291442121147,0.3321293119017519,0.14094416900194,53249.0,15.3,7.2,8.2,16.3,1751.0,105.41207633495875,39650,6.561463822144109,30.06550437507864,9.781853387873678,48.73417721518988,34.44444444444445,37.599999999999994,57.14285714285715,29.71853775637626,13.334790346248711,50.0,25.898710169621708,72.15436713011844,42.08819010579556,Monitor,0
39127,OH,Perry County,35535.0,6517.0,0.1833966511889686,0.2462789627129047,0.1616997326579428,67460.0,14.3,8.3,10.1,15.9,710.0,108.94583397268684,39650,12.12213970147178,18.51337721445587,12.97550387363047,42.40506329113925,46.66666666666668,52.800000000000004,53.781512605042025,30.714800361478527,24.427081707202845,50.0,27.967966538547216,68.27873528902596,42.07673560121478,Monitor,0
36089,NY,St. Lawrence County,107226.0,20152.0,0.1879394922873183,0.3031460897181421,0.172737955346651,62850.0,11.9,7.3,8.6,14.7,1565.0,77.65978562921794,39650,12.751037754163178,26.16548682881176,14.673950894195448,27.215189873417728,35.55555555555556,40.8,43.69747899159664,21.894410504165343,20.828780167972774,50.0,24.77419508375864,74.20944017231723,42.07653086475415,Monitor,0
06027,CA,Inyo County,18739.0,4675.0,0.2494796947542558,0.3118716577540107,0.1444580820748172,73991.0,12.4,7.6,6.9,14.7,329.0,70.37433155080214,39650,21.27048905254803,27.339609851623116,10.322537822085888,30.379746835443044,38.88888888888889,27.200000000000003,43.69747899159664,19.840442404592476,29.52480564488432,50.0,25.49968277689051,72.73031498400884,42.03040404938193,Monitor,0
12005,FL,Bay County,186393.0,34078.0,0.1828287542987129,0.2548271612183813,0.1693464883337893,73533.0,11.9,7.3,7.9,14.8,1420.0,41.66911203709138,39650,12.043521664723574,19.663633178031375,14.15210718748785,27.215189873417728,35.55555555555556,35.2,44.53781512605043,11.7476585454402,29.167317118861032,50.0,23.04170288588554,77.28859266434958,42.02811430834795,Monitor,0
29201,MO,Scott County,37933.0,7099.0,0.1871457569925922,0.2898999859135089,0.1641314950043498,62782.0,13.4,7.8,9.9,15.9,813.0,114.5231722777856,39650,12.641155288455314,24.38307502758159,13.349678197564174,36.708860759493675,41.111111111111114,51.2,53.781512605042025,32.28720406286727,20.775703268912547,50.0,27.767834163328587,68.50932678474925,42.02735658082582,Monitor,0
36011,NY,Cayuga County,75102.0,16029.0,0.2134297355596389,0.3026389668725435,0.1378791510212777,67904.0,11.8,7.7,8.6,15.0,1222.0,76.23682076236821,39650,16.279834824000382,26.097247763347674,9.310240266446138,26.582278481012665,40.00000000000001,40.8,46.21848739495799,21.493237919469316,24.773642636360798,50.0,25.20667051138854,73.24662635338363,42.020655056086824,Monitor,0
29167,MO,Polk County,32444.0,5931.0,0.1828072987301195,0.3092227280391165,0.1608926149673283,59647.0,13.0,8.1,10.1,16.1,749.0,126.2856179396392,39650,12.040551416586856,26.983166654884368,12.851312989325173,34.17721518987342,44.44444444444444,52.800000000000004,55.462184873949596,35.603358128539455,18.32870211370945,50.0,28.316259901071152,67.41954239519046,42.002408774012906,Monitor,0
48415,TX,Scurry County,16488.0,2564.0,0.1555070354196991,0.3330733229329173,0.1226346433770014,60039.0,13.6,6.7,7.0,14.7,124.0,48.36193447737909,39650,8.26118030010142,30.192531644927772,6.964573820081737,37.9746835443038,28.888888888888896,28.000000000000004,43.69747899159664,13.63454763162405,18.634674825938994,50.0,21.843194728259803,79.41059635482509,41.991785297557655,Monitor,0
29127,MO,Marion County,28457.0,5406.0,0.1899708331869136,0.3220495745467998,0.1586604350423446,62903.0,12.8,7.5,9.1,15.3,539.0,99.7040325564188,39650,13.032250833918921,28.709162685495706,12.507848334745242,32.9113924050633,37.777777777777786,44.8,48.73949579831934,28.109284619111847,20.87014892753442,50.0,26.488873376369177,70.77884878122816,41.990364768069824,Monitor,0
36031,NY,Essex County,36973.0,9757.0,0.2638952749303546,0.2938403197704212,0.1692045546750331,71661.0,11.8,8.1,8.3,14.4,955.0,97.87844624372244,39650,23.26614113565934,24.913291132704565,14.13026791076453,26.582278481012665,44.44444444444444,38.400000000000006,41.176470588235304,27.594602073736375,27.70614130943832,50.0,27.43990188734267,69.01112646661349,41.989830490087456,Monitor,0
48059,TX,Callahan County,14241.0,2985.0,0.2096060669896776,0.2338358458961474,0.1817288111789902,72436.0,13.2,7.6,8.2,14.6,207.0,69.34673366834171,39650,15.75049697886652,16.839016316686358,16.05737037497717,35.44303797468354,38.88888888888889,37.599999999999994,42.85714285714286,19.550734550141033,28.31106185019826,50.0,25.153857739286543,73.25377744236296,41.98882963536329,Monitor,0
29053,MO,Cooper County,16824.0,3334.0,0.1981692819781265,0.271745650869826,0.1396814075130765,70625.0,12.2,7.3,8.6,14.7,181.0,54.289142171565686,39650,14.167220860001711,21.94020567500801,9.587552770018014,29.11392405063291,35.55555555555556,40.8,43.69747899159664,15.305589050918725,26.897499141403102,50.0,23.667042480033743,76.01267627957377,41.98801430987275,Monitor,0
12087,FL,Monroe County,81860.0,20247.0,0.2473369166870266,0.2423075023460265,0.1119227950158807,87738.0,13.2,7.9,7.2,14.1,559.0,27.60902849804909,39650,20.97384892698435,17.9789726883819,5.316345890027318,35.44303797468354,42.22222222222223,29.600000000000005,38.655462184873954,7.783737730664833,40.254925224015736,50.0,23.59564955118681,76.14246668092962,41.98703554659679,Monitor,0
39065,OH,Hardin County,30475.0,4919.0,0.1614109926168991,0.2959951209595446,0.1228547990155865,62484.0,12.9,7.5,9.1,15.2,341.0,69.32303313681642,39650,9.078507409746809,25.203243795423013,6.998449082337315,33.54430379746836,37.777777777777786,44.8,47.89915966386555,19.54405272424907,20.543101564207436,50.0,23.851927362128787,75.58784053240079,41.959496971723986,Monitor,0
48275,TX,Knox County,3307.0,619.0,0.1871787118234049,0.2746365105008077,0.1684306017538554,56667.0,15.6,8.2,8.7,16.1,84.0,135.702746365105,39650,12.645717461878553,22.32920325482158,14.011180076599295,50.63291139240506,45.55555555555555,41.599999999999994,55.462184873949596,38.25830333405417,16.00268506665834,50.0,28.638111051203754,66.6571276462727,41.94476685947788,Monitor,0
06035,CA,Lassen County,30356.0,5012.0,0.1651073922782975,0.3264166001596169,0.1421794702859402,67403.0,11.5,7.1,7.6,15.6,262.0,52.274541101356746,39650,9.590226507706694,29.29679495105571,9.971928714715606,24.683544303797472,33.33333333333333,32.8,51.26050420168068,14.737618093029672,24.382590777108245,50.0,22.994199796409305,77.07953281570121,41.92406635316147,Monitor,0
39149,OH,Shelby County,47929.0,8689.0,0.1812889899643222,0.2650477615375762,0.1462162782449039,73978.0,13.3,7.7,8.8,14.8,536.0,61.68719070088618,39650,11.830361052116242,21.0389295590108,10.593070781138012,36.07594936708862,40.00000000000001,42.400000000000006,44.53781512605043,17.39130059542419,29.51465859065222,50.0,24.533420302422194,74.08038709532104,41.87485867993679,Monitor,0
26163,MI,Wayne County,1772259.0,293523.0,0.1656208263013476,0.3309791736933732,0.1582059958504936,60539.0,14.3,7.4,9.2,15.5,32412.0,110.42405535511698,39650,9.661304859401415,29.91074038214188,12.437923953511582,42.40506329113925,36.66666666666668,45.599999999999994,50.4201680672269,31.131551264159153,19.024946142558306,50.0,26.898711865377237,69.67016296194498,41.86871974917595,Monitor,0
48219,TX,Hockley County,21363.0,3284.0,0.1537237279408322,0.2981120584652862,0.1567195618592894,63140.0,14.1,6.7,7.0,15.2,191.0,58.16077953714982,39650,8.014304264482032,25.488101474960512,12.20920693494573,41.139240506329116,28.888888888888896,28.000000000000004,47.89915966386555,16.397109161598408,21.055137531611976,50.0,22.861361580262088,77.16504870163729,41.86765207274341,Monitor,0
48037,TX,Bowie County,92115.0,16165.0,0.1754871627856483,0.3228580266006804,0.138511643054877,59803.0,13.8,7.1,8.1,14.6,1280.0,79.18342097123416,39650,11.027172532921604,28.817948974869456,9.407561569004814,39.240506329113934,33.33333333333333,36.8,42.85714285714286,22.323964839996613,18.450466764494678,50.0,24.184096045220798,74.68667930865345,41.86000018742223,Monitor,0
17127,IL,Massac County,13865.0,3049.0,0.2199062387306166,0.2302394227615611,0.1741074648395239,65116.0,14.1,8.3,9.7,15.5,376.0,123.31912102328631,39650,17.176423576346835,16.35507725567269,14.8846767857998,41.139240506329116,46.66666666666668,49.599999999999994,50.4201680672269,34.7670217838054,22.597489774891503,50.0,28.506910363619845,66.59889108643958,41.83910361660675,Monitor,0
17017,IL,Cass County,12784.0,2307.0,0.1804599499374218,0.3229302123970524,0.1642678347934918,68125.0,13.4,7.4,8.6,15.0,204.0,88.42652795838751,39650,11.715591099297445,28.827662383222002,13.370656747751388,36.708860759493675,36.66666666666668,40.8,46.21848739495799,24.929848658384543,24.946142558306537,50.0,25.966579963969775,71.30474047039654,41.834936141219146,Monitor,0
48033,TX,Borden County,713.0,123.0,0.1725105189340813,0.2032520325203252,0.1150070126227209,65625.0,13.2,7.9,7.4,13.9,3.0,24.390243902439025,39650,10.615094390349904,12.723621277382877,5.7909132504476215,35.44303797468354,42.22222222222223,31.200000000000006,36.9747899159664,6.876274612014963,22.994785975209968,50.0,20.30450445057165,81.81961317082879,41.83479250266164,Monitor,0
36107,NY,Tioga County,47864.0,10439.0,0.2180971084740097,0.2721525050292173,0.1586787564766839,72739.0,11.3,7.6,8.1,14.3,605.0,57.95574288724973,39650,16.925972708527908,21.994952464386554,12.510667446702268,23.41772151898735,38.88888888888889,36.8,40.336134453781526,16.33930374087854,28.547566268069563,50.0,23.977144022296187,74.94911306209595,41.8173331862261,Monitor,0
48281,TX,Lampasas County,22715.0,4763.0,0.209685230024213,0.2023934495066134,0.2187101034558661,81736.0,14.0,7.5,7.9,14.7,327.0,68.6542095318077,39650,15.761456085114492,12.608089305223604,21.747667396123163,40.50632911392405,37.777777777777786,35.2,43.69747899159664,19.35549311847252,35.57010833931749,50.0,25.899269484616646,71.18344628304487,41.74873136406652,Monitor,0
39075,OH,Holmes County,44418.0,6429.0,0.1447386194785897,0.1964535697620158,0.0786167769823044,76140.0,12.7,7.8,10.7,17.0,269.0,41.84165500077772,39650,6.7704313019920885,11.808811879135826,0.19156188346084294,32.278481012658226,41.111111111111114,57.599999999999994,63.025210084033624,11.796303110268006,31.202191763714133,50.0,22.903722204840864,76.65137576023835,41.71540094922999,Monitor,0
48077,TX,Clay County,10495.0,2455.0,0.2339209147212958,0.2496945010183299,0.2005717008099095,80114.0,13.2,7.9,8.3,14.5,217.0,88.39103869653768,39650,19.116575619710378,18.97297619336574,18.956718454374805,35.44303797468354,42.22222222222223,38.400000000000006,42.01680672268908,24.919843268064,34.30406818820444,50.0,27.2246407167669,68.50286574610348,41.6720194770347,Monitor,0
39095,OH,Lucas County,428018.0,75209.0,0.1757145727516132,0.3334175431131912,0.1519679078917241,62224.0,14.0,7.5,8.6,14.6,7443.0,98.96421970774774,39650,11.05865452440264,30.23885033007405,11.478071791946407,40.50632911392405,37.777777777777786,40.8,42.85714285714286,27.900711210444516,20.340160479565395,50.0,25.79023051388552,71.0525606903859,41.632046075660654,Monitor,0
48159,TX,Franklin County,10632.0,2375.0,0.2233822422874341,0.2105263157894736,0.143058690744921,72360.0,13.0,7.5,7.6,13.9,110.0,46.31578947368421,39650,17.65763166192681,13.702457660945422,10.107214023871702,34.17721518987342,37.777777777777786,32.8,36.9747899159664,13.057683579026309,28.251740610072122,50.0,22.664197657759615,76.8427518485139,41.626691624523616,Monitor,0
26017,MI,Bay County,103008.0,22568.0,0.219089779434607,0.331664303438497,0.1666957906182044,61763.0,12.6,7.8,9.3,15.0,2867.0,127.0382842963488,39650,17.063395264273858,30.00293227200578,13.744245363676391,31.645569620253166,41.111111111111114,46.400000000000006,46.21848739495799,35.815555291497816,19.980330325642388,50.0,28.05265454223684,66.80734549198348,41.61679637464817,Monitor,0
26155,MI,Shiawassee County,67991.0,13473.0,0.1981585798120339,0.2804868997253766,0.1618302422379432,67404.0,12.5,7.7,9.2,15.4,1304.0,96.78616492243746,39650,14.165739282444962,23.116438727943418,12.995585331810657,31.012658227848107,40.00000000000001,45.599999999999994,49.57983193277312,27.28665819466844,24.383371319741485,50.0,26.227266712227006,70.17732659700991,41.60978767190102,Monitor,0
36123,NY,Yates County,24526.0,5543.0,0.2260050558590883,0.2525708100306693,0.1139199217157302,69701.0,11.6,7.9,8.9,14.8,374.0,67.47248782247881,39650,18.0207265428781,19.36001582427858,5.623642996518934,25.31645569620253,42.22222222222223,43.2,44.53781512605043,19.02233355595119,26.17627774829061,50.0,24.061561913112623,74.18483321973966,41.60470687043208,Monitor,0
48255,TX,Karnes County,14968.0,2268.0,0.1515232495991448,0.304673721340388,0.1594735435595938,60214.0,14.0,6.4,6.8,15.3,144.0,63.49206349206349,39650,7.709676276375749,26.37104679358201,12.632961025208598,40.50632911392405,25.555555555555564,26.400000000000002,48.73949579831934,17.900143434451646,18.771269786755752,50.0,22.529806339952852,77.02354017502488,41.60261318222806,Monitor,0
48185,TX,Grimes County,31340.0,5825.0,0.1858647096362476,0.2439484978540772,0.1368538608806636,69803.0,14.4,7.5,8.1,15.2,404.0,69.35622317596567,39650,12.46381072139501,18.19978703518569,9.152479272339534,43.03797468354431,37.777777777777786,36.8,47.89915966386555,19.553409901015595,26.25589309688095,50.0,24.227907802613277,73.86885662537713,41.60223989058063,Monitor,0
48371,TX,Pecos County,14896.0,2043.0,0.1371509129967776,0.3847283406754772,0.08968850698174,72750.0,16.5,6.9,6.5,16.3,133.0,65.10034263338228,39650,5.7200107111114065,37.14329351234482,1.8951646608606838,56.329113924050645,31.111111111111118,24.0,57.14285714285715,18.353561164619475,28.55615223703519,50.0,24.238837854603602,73.83869568834874,41.598788096414395,Monitor,0
48449,TX,Titus County,31363.0,4763.0,0.1518668494723081,0.2200293932395549,0.1500494212926059,58425.0,15.6,7.5,8.5,16.5,465.0,97.62754566449716,39650,7.757243269466466,14.981203293989948,11.182875007087244,50.63291139240506,37.777777777777786,40.0,58.82352941176471,27.52386636113064,17.374879015891846,50.0,25.146488171077316,72.1494097966106,41.59751074001396,Monitor,0
17029,IL,Coles County,46777.0,8592.0,0.1836800136819377,0.3546322160148976,0.1725848173247536,56478.0,11.4,6.9,8.2,13.8,728.0,84.72998137802607,39650,12.16136760228891,33.09352245834267,14.650387606484921,24.050632911392412,31.111111111111118,37.599999999999994,36.13445378151262,23.887691412875068,15.855162508976239,50.0,23.824067571022226,74.60522097022584,41.59747126074349,Monitor,0
48221,TX,Hood County,65894.0,16840.0,0.2555619631529426,0.2272565320665083,0.14142410538137,88160.0,12.5,7.4,7.4,13.4,474.0,28.147268408551067,39650,22.112501059807126,15.953695864204049,9.85570101141705,31.012658227848107,36.66666666666668,31.200000000000006,32.77310924369748,7.93548223336691,40.584314215242436,50.0,23.057563260687026,75.96019050707547,41.57348279692298,Monitor,0
17023,IL,Clark County,15266.0,3095.0,0.2027381108345342,0.2917609046849758,0.1331062491811869,72927.0,12.0,7.3,8.3,13.9,156.0,50.40387722132471,39650,14.799716584300516,24.633482515573128,8.575835721587294,27.848101265822788,35.55555555555556,38.400000000000006,36.9747899159664,14.21022695264869,28.694308283118424,50.0,22.987963341463033,76.07608269110769,41.568805113838664,Monitor,0
17131,IL,Mercer County,15495.0,3389.0,0.2187157147466925,0.2578931838300383,0.1282994514359471,74182.0,12.4,7.6,8.6,14.3,201.0,59.30953083505459,39650,17.01161080852974,20.076200901073413,7.8362156270214705,30.379746835443044,38.88888888888889,40.8,40.336134453781526,16.72097346639578,29.6738892878329,50.0,23.87205298050909,74.40129780713245,41.557288669827265,Monitor,0
48475,TX,Ward County,11144.0,1510.0,0.1354989231873654,0.2748344370860927,0.1342426417803302,65952.0,14.4,6.4,6.4,15.3,48.0,31.788079470198674,39650,5.4913139216545215,22.355836496308466,8.750692007661454,43.03797468354431,25.555555555555564,23.200000000000003,48.73949579831934,8.961926116851288,23.250023416279,50.0,20.529644960134114,80.59593361084809,41.552845987884005,Monitor,0
06057,CA,Nevada County,102481.0,30033.0,0.2930592012177867,0.2461958512303133,0.1475785755408319,89882.0,11.5,7.9,7.2,14.0,1570.0,52.27582992042087,39650,27.30351247529621,18.502193632508032,10.802686934810971,24.683544303797472,42.22222222222223,29.600000000000005,37.815126050420176,14.737981446255887,41.92840862967935,50.0,25.193833808306444,71.81558761565546,41.5114476408786,Monitor,0
36021,NY,Columbia County,61100.0,16023.0,0.2622422258592471,0.27279535667478,0.1565466448445172,81528.0,11.8,7.8,7.7,13.5,1004.0,62.65992635586344,39650,23.037297705014037,22.081455361871807,12.182600261314722,26.582278481012665,41.111111111111114,33.6,33.61344537815126,17.66554129245359,35.407755471603856,50.0,24.99874627982473,72.16162564766938,41.50575405857036,Monitor,0
48271,TX,Kinney County,3157.0,836.0,0.2648083623693379,0.2200956937799043,0.2274311054798859,70000.0,15.8,8.6,7.5,15.2,126.0,150.71770334928232,39650,23.392546374117316,14.990124775150724,23.089564576652958,51.8987341772152,50.0,32.0,47.89915966386555,42.491429001996764,26.40965999562896,50.0,30.894357609240604,61.20681605021309,41.503718063580976,Monitor,0
17081,IL,Jefferson County,36550.0,7298.0,0.1996716826265389,0.2880241161962181,0.1763064295485636,63118.0,13.0,7.6,8.8,14.6,757.0,103.72704850644013,39650,14.375208949766089,24.130655722177995,15.223030628055275,34.17721518987342,38.88888888888889,42.400000000000006,42.85714285714286,29.24348247918723,21.037965593680727,50.0,26.090331414969796,70.1046949583428,41.49535865515035,Monitor,0
